frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
0,138.6,,,,,,,,,,,,,,,,,,,24,1088,30,98.77856087411558,2.7236735535142165,,,,
1,138.6,,,,,,,,,,,,,,,,,,,42,184,1015,16.705197794887194,92.150955227231,,,,
2,245.6,,,,,,,,,,,,,,,,,,,21,173,1027,,,,,,
3,268.1,,,,,,,,,,,,,,,,,,,16,174,1030,15.797306610382456,93.51279200398811,,,,
4,289.4,,,,,,,,,,,,,,,,,,,42,539,1024,48.935334844805425,92.96805729328526,,,,
98,3274.7,14,307,927,27.872259364295484,84.16151280358929,32.82362625497775,-57.441345946211044,144.36153099265943,-252.6326792371527,11,489,968,44.39587892228173,87.88386666005873,-3.185876688201692,-39.910298312670264,-27.308143093770155,-695.1096464139404,,,,,,,,,
99,3309.5,14,321,901,29.14330702260212,81.80099572387698,37.43458086540994,-64.29806040781472,93.61192317271922,-135.9991559476129,11,489,950,44.39587892228173,86.24966252795019,-4.266732229031311,-56.870426931654755,-65.7336791666984,-710.6238570269652,,,,,,,,,
100,3339.0,14,337,875,30.5959329178097,79.44047864416466,40.19074000896944,-70.2511487515285,-7.238506033006246,29.068769273892478,10,488,920,44.30508980383126,83.52598897443598,-5.839130221008272,-70.71652970740364,-82.10971110359507,-430.9349423903223,,,,,,,,,
101,3374.5,14,351,850,31.866980576116337,77.1707506829028,33.55633829022514,-71.0462834369464,-129.67792307187025,-20.011358653334547,10,484,886,43.941933330029364,80.43915894711986,-0.9413202743084131,-81.84575685449673,72.2892335525532,-145.28030432406325,,,,,,,,,
102,3406.8,13,366,825,33.22881735287344,74.90102272164096,27.103968023475826,-72.61903504027374,-305.95751087948395,-35.03834934445294,10,481,852,43.66956597467794,77.35232891980375,4.2617937628775495,-87.94620727200646,241.0373994525945,71.8616712026768,,,,,,,,,
103,3439.3,13,381,799,34.59065412963055,72.54050564192863,18.48757176051648,-71.2365108927921,-425.5265637267728,-48.71706720536999,10,477,818,43.30640950087604,74.26549889248764,10.509928532852385,-84.91222538273027,408.1128766840662,147.8702230418351,,,,,,,,,
104,3475.3,13,381,770,34.59065412963055,69.90762120686489,11.11641139868426,-73.94547086582185,-315.55872160155906,-37.51220144340078,10,487,787,44.214300685380785,71.45103622052295,18.81699468383959,-83.36190786794572,319.7408251408588,115.1979429461073,,,,,,,,,
105,3506.9,13,379,743,34.409075892729604,67.4563150087021,3.608860146643478,-74.9401927317812,-163.47521393235166,-11.338427708642943,10,499,759,45.30377010678647,68.90894090390968,25.916586548685657,-81.28773325199516,191.62579307104434,61.17477275359269,,,,,,,,,
106,3542.7,12,377,715,34.22749765582866,64.91421969208884,-4.137223008667335,-76.12591558386926,-12.090356373496016,-45.855557380261786,10,513,730,46.57481776509311,66.27605646884594,33.32381886049887,-78.79644301097136,33.16159773849767,-29.57656014514351,,,,,,,,,
107,3574.7,12,376,687,34.13670853737818,62.372124375475565,-5.451146615778996,-75.05718247502506,-17.7925462950872,15.143758602289854,10,525,702,47.66428718649879,63.73396115223267,34.118889957701626,-77.32788586605542,-11.855608362949475,6.210950452087908,,,,,,,,,
108,3606.7,12,374,660,33.95513030047724,59.92081817731277,-5.003408331438954,-75.0511249715842,-9.115336730623406,9.11533673062712,10,538,673,48.84454572635495,61.10107671716893,34.569003017214506,-76.87054618301654,-18.230673461247427,27.346010191871535,,,,,,,,,
109,3638.9,12,372,632,33.77355206357629,57.3787228606995,-5.0760025826676305,-75.53663274890141,-7.42689048721695,58.106759770445834,10,550,645,49.93401514776064,58.55898140055566,34.268282636586264,-77.388972350879,-13.526176198219007,58.83790442980821,,,,,,,,,
110,3674.9,12,369,605,33.50118470822486,54.9274166625367,-5.440103905859933,-73.46405470477035,18.01295966672522,16.655198887824564,10,562,617,51.02348456916633,56.01688608394239,33.55848239412913,-75.2762145680217,0.6698286509236333,34.74057246275713,,,,,,,,,
111,3706.5,12,368,578,33.41039558977439,52.47611046437391,-5.43664743485882,-72.95253783644509,0.4331903695038684,32.940517680978154,10,575,590,52.20374310902248,53.56557988577959,32.62711888832358,-73.85864574225492,-20.68484014378098,33.012716075895966,,,,,,,,,
112,3738.9,12,366,552,33.22881735287344,50.11559338466159,-5.399617416908239,-71.55295731692259,0.9545938024047659,21.56674886913031,10,587,563,53.29321253042817,51.1142736876168,32.41375758722645,-72.46894663885105,-23.564324788977167,39.56260981075041,,,,,,,,,
113,3774.9,11,364,525,33.047239115972495,47.66428718649879,-4.534930053260679,-71.20112007327238,0.09051738525983942,28.603493742134358,10,599,536,54.38268195183386,48.662967489454005,32.65330854152994,-72.56069301022413,-18.77330570290746,19.569858693194053,,,,,,,,,
114,3807.1,11,362,499,32.86566087907155,45.30377010678647,-5.447739330140143,-71.26914202611532,-0.6537051862300215,0.5265958444643638,10,610,510,55.381362254789074,46.30245040974168,31.77847942581768,-72.17709858113868,3.813280253007745,0.41764498009266,,,,,,,,,
115,3840.7,11,360,473,32.6840826421706,42.94325302707415,-4.98250519566963,-70.86586338349055,7.240145318196608,-8.06785037341274,9,622,484,56.470831676194756,43.941933330029364,31.81387842873575,-71.80846845343207,11.778879631988891,-26.586614026487577,,,,,,,,,
116,3875.1,10,359,448,32.59329352372013,40.6735250658123,-4.998233989745281,-70.39991804101058,-9.338100947826748,-12.611437209962713,9,634,457,57.560301097600444,41.49062713186657,31.792485302698395,-70.84728036165684,1.5912051274275465,14.629994571622026,,,,,,,,,
117,3906.5,10,356,421,32.32092616836871,38.22221886764951,-5.011257605257946,-70.12472510274397,9.436033654684742,22.499901607675845,9,645,431,58.55898140055566,39.130110052154244,31.87238403375729,-71.0353646465656,-1.9238515218287708,22.55486879401388,,,,,,,,,
118,3938.8,10,355,396,32.230137049918234,35.95249090638766,-5.024759131174281,-70.48872472865173,-8.101591505855128,15.756711838017061,9,657,405,59.64845082196135,36.76959297244193,32.04032942211444,-70.97689305444165,-7.162141744553898,43.54024091722051,,,,,,,,,
119,3974.8,10,353,370,32.04855881301728,33.591973826675336,-5.452843616885658,-69.98179860339377,0.2185497514300433,20.998988616518155,9,669,380,60.73792024336703,34.49986501118008,31.35567022377315,-69.97815975003249,-10.35379447397196,2.8047218100097564,,,,,,,,,
120,4006.5,10,351,345,31.866980576116337,31.322245865413493,-4.987516979560332,-68.9309368095627,-8.961221140732501,1.3758642559495537,9,680,354,61.736600546322244,32.13934793146775,31.744510372824937,-69.8379228202148,-0.6336216968181496,1.393967733001855,,,,,,,,,
121,4039.1,10,349,319,31.685402339215386,28.96172878570117,-5.436484988308487,-68.40638995538967,-0.10829597438828441,25.765417239989866,8,692,329,62.82606996772793,29.86961997020591,31.258884411387488,-68.8621431852405,-8.42001200872526,-1.3717490089227893,,,,,,,,,
122,4074.9,10,347,294,31.50382410231444,26.692000824439322,-5.444627514223929,-68.0569369435989,-0.054391856090777624,17.45978580495843,9,703,303,63.82475027068315,27.509102890493587,30.85288924726897,-68.96437486263625,0.3082205178442687,17.450720495610454,,,,,,,,,
123,4106.7,10,345,269,31.322245865413493,24.422272863177476,-5.439191035996001,-67.53526426950468,-0.05422908752436499,26.481871074549687,9,715,277,64.91421969208884,25.148585810781267,31.274895870050674,-68.44179610883732,-8.739921272727853,26.47283289329531,,,,,,,,,
124,4139.2,10,343,245,31.140667628512542,22.243334020366103,-5.452843616885652,-66.7955148801687,-0.21854975142922356,6.419898948241761,9,726,253,65.91289999504404,22.969646967969894,30.89944716235207,-68.61312941913059,1.2384485914342735,6.34704903109887,,,,,,,,,
125,4174.9,10,341,220,30.959089391611595,19.973606059104256,-5.001625444789987,-66.40576147255737,8.914433244769643,15.563723615872487,9,737,228,66.91158029799925,20.699919006708047,30.473726998392635,-67.77216141616805,-7.891465495370939,6.39354843375356,,,,,,,,,
126,4206.8,10,339,196,30.77751115471065,17.794667216292883,-4.994558765899142,-65.85397183799641,8.937990727821225,7.110385299242012,9,749,203,68.00104971940495,18.4301910454462,30.428343333342756,-67.21785921395816,-8.174215324832954,-2.0185492793262463,,,,,,,,,
127,4238.9,10,337,172,30.5959329178097,15.61572837348151,-4.542314572232401,-65.76207892721008,18.483926775566726,14.311012846314192,10,760,178,68.99973002236015,16.160463084184354,30.38856544145777,-67.12622304702495,-11.486828147990115,23.480561241833097,,,,,,,,,
128,4274.5,10,336,148,30.505143799359228,13.436789530670136,-4.54858956314332,-65.49968970926389,0.18267281239227803,2.630488498453908,9,770,154,69.90762120686489,13.981524241372979,30.473726998392593,-66.41305377122791,7.8914654953702685,20.897769737734457,,,,,,,,,
129,4306.6,11,334,124,30.323565562458278,11.257850687858761,-4.537243987382311,-64.4333995690129,0.22663409215530722,21.35799684471562,9,782,129,70.99709062827058,11.711796280111132,29.49435339207706,-59.927900218918744,-10.543017967064763,148.10991190536686,,,,,,,,,
130,4339.4,11,333,100,30.232776444007804,9.078911845047388,-3.168620612646411,-47.46420113110592,8.853266450025089,349.8258587179475,9,793,105,71.99577093122579,9.532857437299759,27.622341585938628,-41.98964980439706,-43.562402807614696,476.74975204429364,,,,,,,,,
131,4374.5,10,331,76,30.051198207106857,6.899973002236016,-3.1697877157769843,-31.649579499309326,27.393364134934448,674.3717157006374,9,804,82,72.994451234181,7.444707712938859,26.418798696851262,-26.10263660594256,-88.9900315261969,785.3105735679726,,,,,,,,,
132,4406.9,10,329,54,29.86961997020591,4.90261239632559,-2.258417786899646,-13.860841527451973,45.21356930729997,987.0678863369653,9,814,71,73.90234241868575,6.446027409983646,24.470647291571947,-7.074715185881786,-89.63058323941878,905.7920827713499,,,,,,,,,
133,4439.3,10,330,67,29.960409088656384,6.082870936181751,-1.3584072093620816,2.966917640262303,27.38724212423557,659.8061487168465,9,821,85,74.53786624783906,7.7170750682902804,22.781204024594803,9.771779493305461,-53.35726809015905,559.5150987605562,,,,,,,,,
134,4478.7,10,329,80,29.86961997020591,7.2631294760379115,-0.34216857537679796,20.89682068188224,26.879556026297628,334.1964259729069,9,829,99,75.26417919544285,8.988122726596915,21.285172602549988,27.311309349016653,-9.544058575555104,239.90911846579544,,,,,,,,,
135,4506.8,10,329,93,29.86961997020591,8.443388015894072,0.856662104632046,35.20266514047597,17.150392485125952,-4.81550059266753,9,836,113,75.89970302459618,10.25917038490355,20.044622076406217,37.020951811856214,1.0214698226880665,-22.995946680503607,,,,,,,,,
136,4538.5,10,330,106,29.960409088656384,9.623646555750232,0.44874677938733754,35.91269998355616,9.047314100551176,4.4233340108534644,10,843,126,76.53522685374949,11.43942892475971,20.902800494459623,37.73136425043661,15.486229176143254,4.186206826766472,,,,,,,,,
137,4574.6,10,330,119,29.960409088656384,10.803905095606392,1.3710451726551915,37.05110847875549,8.849614944129481,2.702172502028589,9,851,140,77.26153980135328,12.710476583066345,20.84373114028624,38.46187558719044,0.33777156275530695,-7.363420068011859,,,,,,,,,
138,4610.7,10,331,133,30.051198207106857,12.074952753913028,1.3302226256230627,36.405154455672985,-8.034694294730985,27.962551895786394,9,859,154,77.98785274895707,13.981524241372979,20.44292871485137,37.8053184142254,6.645645450558271,38.094437582701545,,,,,,,,,
139,4639.0,10,331,146,30.051198207106857,13.255211293769188,1.348371846676189,36.47573639478683,8.855672313157312,6.781370690254513,9,867,168,78.71416569656085,15.252571899679614,20.72149933872133,38.27713970494636,-19.09421237491522,6.6749962480541365,,,,,,,,,
140,4674.7,10,332,160,30.14198732555733,14.526258952075823,1.3604763004566502,37.186352212481836,-9.060781221822618,-3.763456619733027e-12,9,874,182,79.34968952571418,16.523619557986247,20.86063660700198,38.5468285129385,-3.3483694925565905e-12,9.060781221819328,,,,,,,,,
141,4706.9,10,332,173,30.14198732555733,15.706517491931983,0.9270448597374291,37.97479602490444,-0.3473798401054926,4.670328961416247,9,881,196,79.9852133548675,17.794667216292883,20.84148773192713,39.382384926675755,1.6404048004971232,-5.307192001612876,,,,,,,,,
142,4740.1,10,333,187,30.232776444007804,16.97756515023862,1.3526753297946836,38.20245198478751,-8.770539115956627,27.377196866633213,9,889,211,80.71152630247128,19.15650399304999,19.99937018169541,38.62422885022697,4.808769110307644,0.19125786234368805,,,,,,,,,
143,4774.8,10,333,201,30.232776444007804,18.24861280854525,0.9083494488372681,38.608941183701695,0.027277692963866076,28.423356068332332,9,897,225,81.43783925007507,20.427551651356627,20.436499396132735,39.05902630000273,-8.474269947434069,1.172940797445913,,,,,,,,,
144,4806.7,10,333,215,30.232776444007804,19.519660466851885,1.3634279740365187,39.09707687207302,9.092532431269596,17.820269178234522,10,904,239,82.0733630792284,21.69859930966326,20.45870458036342,39.09798749329997,-9.311409841854024,-0.392155360627533,,,,,,,,,
145,4838.8,10,334,230,30.323565562458278,20.881497243608994,1.3648849635805762,39.74907650268126,9.01794810857856,3.962712310545244,9,911,253,82.70888690838171,22.969646967969894,20.106005091909932,39.28614282154275,-2.6479806561127024,13.221385933315496,,,,,,,,,
146,4874.6,10,334,245,30.323565562458278,22.243334020366103,1.3622929979918172,39.53378825993386,9.069787420353734,-9.889346524601466,10,919,268,83.4351998559855,24.331483744727002,19.99363972609703,39.53196883872241,-0.4006733398545983,8.304865589722198,,,,,,,,,
147,4906.6,9,335,259,30.41435468090875,23.514381678672738,1.8166916236212767,39.51349721375482,-0.01818509223544899,-9.483525601021302,10,926,282,84.07072368513882,25.602531403033638,19.98360785983392,39.96630691968341,-0.2000360145924198,17.775927660596356,,,,,,,,,
148,4938.8,10,336,274,30.505143799359228,24.876218455429846,1.817603611463371,39.53196883872241,0.03642484907733834,-8.304865589722198,10,933,297,84.70624751429214,26.964368179790746,19.993639726096955,39.98727945219397,0.4006733398531785,0.8013466797088625,,,,,,,,,
149,4974.6,10,336,288,30.505143799359228,26.14726611373648,1.8148758380746548,39.4730959860234,-0.01813061869699516,8.675501046392034,9,941,312,85.43256046189593,28.326204956547855,19.51036875140257,39.927268437642226,-9.264746154034652,-0.3988736113260643,,,,,,,,,
150,5006.6,9,337,302,30.5959329178097,27.418313772043113,1.8121724924100804,39.864177736668964,-0.07219753198848095,16.497136059304086,10,948,327,86.06808429104925,29.68804173330496,19.482662841584613,39.871411929374155,-9.818864350393678,-19.67382746678142,,,,,,,,,
151,5038.6,9,338,317,30.686722036260175,28.780150548800222,1.8157968953265258,40.396033552118894,-0.0726315852866546,25.620791709892227,10,955,341,86.70360812020256,30.959089391611595,19.069498980192925,40.39966513138321,-18.920527967188416,7.462895388211943,,,,,,,,,
152,5074.7,10,338,332,30.686722036260175,30.14198732555733,2.269048289693446,40.83561334087983,9.092505276415148,18.547622926763477,10,962,356,87.33913194935587,32.32092616836871,18.602023848164947,40.38144088926099,-8.884003161402374,9.473248269043884,,,,,,,,,
153,5107.0,10,339,347,30.77751115471065,31.50382410231444,2.27182367287183,41.29258974285053,9.228595549154862,11.957286374591925,9,969,370,87.9746557785092,33.591973826675336,18.142844555406697,40.39147903231811,-16.87074294398724,30.033729915864253,,,,,,,,,
154,5138.8,10,340,363,30.868300273161122,32.95644999752202,1.8157968953265258,41.763328592510305,0.0726315852866546,1.67052646159308,10,975,386,88.51939048921204,35.04459972188292,18.1579689532654,40.85543014484702,0.7263158528665251,1.6342106689500842,,,,,,,,,
155,5174.7,10,341,378,30.959089391611595,34.31828677427913,2.7264054171950476,41.804883063657336,0.054637273616894876,0.8377715287869456,10,982,401,89.15491431836536,36.406436498640026,17.72072550116212,41.351391871397176,-8.741963778654156,9.925771373679883,,,,,,,,,
156,5206.7,10,342,393,31.04987851006207,35.68012355103624,2.273163820942563,42.23631560283533,-9.201711936903465,6.974024758503161,10,988,416,89.6996490290682,37.768273275397135,17.71068408361076,41.78440925497516,8.20152585680698,-2.0912981674781994,,,,,,,,,
157,5238.6,10,342,409,31.04987851006207,37.13274944624382,2.2632156816934548,42.151571055928095,8.893676758739959,6.109883626939677,10,995,431,90.33517285822153,39.130110052154244,17.680962005423854,41.24501752469549,-10.28557332464099,6.173151652662419,,,,,,,,,
158,5274.5,10,344,424,31.23145674696302,38.49458622300093,2.7264054171950476,42.71186544817758,-0.054637273616894876,17.338228160997538,10,1001,447,90.87990756892437,40.582735947361826,17.26723430890193,41.804883063657336,-0.346036066239506,-0.8377715287869456,,,,,,,,,
159,5306.9,10,344,440,31.23145674696302,39.94721211820851,2.7319074347963794,42.71436966272715,18.358271095662296,2.5679724449266677,10,1008,462,91.51543139807768,41.944572724118935,17.262052832863198,42.262690628519934,-17.156241440590588,11.63783256956961,,,,,,,,,
160,5339.1,10,345,456,31.322245865413493,41.399838013416094,3.072614174077314,41.953454459050306,7.213755925515945,-10.052502470278936,10,1014,477,92.06016610878052,43.30640950087604,16.36780596840917,41.491446789039166,-15.84688512341256,-1.269086690599459,,,,,,,,,
161,5374.5,10,347,472,31.50382410231444,42.852463908623676,2.63538528209994,42.16616451359925,-1.7657654282852588,-28.25224685256429,10,1020,493,92.60490081948336,44.759035396083625,15.873289458723155,41.226724986775814,-27.532860937335936,-10.725390008843531,,,,,,,,,
162,5406.5,10,348,487,31.594613220764913,44.214300685380785,3.1824675578151598,44.046287743700134,-9.31087906717277,24.177370546498434,10,1026,509,93.14963553018622,46.21166129129121,15.448611457519398,43.14428178581918,-19.25824400808004,6.064801111138048,,,,,,,,,
163,5444.3,11,349,504,31.685402339215386,45.75771569903884,3.1403623587585767,44.1824366829446,-5.9257676235908034,52.42859037701476,10,1032,525,93.69437024088906,47.66428718649879,15.381262994767743,43.682583730802925,-2.9086847176792094,42.92568254162173,,,,,,,,,
164,5481.7,11,350,520,31.77619145766586,47.21034159424642,3.2738207912706057,45.5748632722802,13.676875674006661,91.8473729473584,10,1037,541,94.14831583314142,49.11691308170637,14.014138225167022,44.0041857211918,-7.152796405129256,62.543687292724115,,,,,,,,,
165,5506.8,11,351,537,31.866980576116337,48.75375660790448,2.973457385293092,43.122195129642385,5.14317871777961,-42.60394310996263,10,1042,557,94.60226142539379,50.569538976913954,10.323971343854762,41.01118164694218,-82.92799953458446,-48.59920068994157,,,,,,,,,
166,5539.6,11,352,553,31.95776969456681,50.20638250311206,3.2433801179923005,46.586652342217704,8.087735288516802,-1.9728577584818163,10,1048,573,95.14699613609663,52.022164872121536,6.898052002564986,44.76267025812073,-175.1230255069324,-20.258599072203282,,,,,,,,,
167,5574.6,11,354,571,32.13934793146775,51.84058663522059,3.336184431062762,47.65832567160238,-12.334278477189532,-46.993499980250526,10,1051,589,95.41936349144805,53.47479076732912,3.612260636573262,44.829252826461556,-216.78428838698483,-44.781209246012644,,,,,,,,,
168,5618.2,11,355,587,32.230137049918234,53.29321253042817,3.724393104428548,47.124747704381605,8.33861157190545,114.46305576237228,10,1049,604,95.2377852545471,54.83662754408623,-2.599654451645473,44.331452876060204,-149.09400756595912,108.20909708344296,,,,,,,,,
169,5639.2,11,356,604,32.32092616836871,54.83662754408623,3.6443216925030786,46.92018465088997,-0.03669965577020947,8.670293675595735,10,1046,621,94.96541789919569,56.38004255774428,-5.007742346581425,42.82169416708554,-63.94915017873982,-18.716824442559577,,,,,,,,,
170,5674.8,12,357,621,32.41171528681918,56.38004255774428,3.637970918950888,46.33073689686029,18.3579608701661,20.494722041286554,10,1043,636,94.69305054384427,57.74187933450139,-8.179754533622043,43.149216352983466,-18.58527588837096,11.24754710074114,,,,,,,,,
171,5706.9,12,359,638,32.59329352372013,57.92345757140234,3.8799338650759796,50.325298219793524,-4.831491827882152,-42.297316970671176,10,1040,652,94.42068318849284,59.19450522970897,-9.157921916458216,46.55920638091198,1.2187546953219617,-57.97790193458613,,,,,,,,,
172,5738.9,12,360,656,32.6840826421706,59.557661703510874,3.617448026267018,47.02682434147145,-0.5023909407405142,-6.531082229628028,11,1037,667,94.14831583314142,60.55634200646608,-9.03101005305496,42.93828029300221,-16.758326380408462,21.05556317709676,,,,,,,,,
173,5774.5,12,362,673,32.86566087907155,61.10107671716893,4.085183618718864,48.0644490732454,-9.386793372312994,14.28385722421218,11,1033,684,93.78515935933953,62.09975702012414,-9.520013875801254,43.9865141952522,-8.300568488343508,5.548798782282489,,,,,,,,,
174,5806.7,12,363,691,32.95644999752202,62.73528084927746,3.6352072229267063,48.16649570377914,-0.07284969815538657,-0.9652585005588163,10,1030,700,93.51279200398811,63.55238291533172,-9.995000441837082,44.07597786738085,-17.993875444397425,8.213803467028354,,,,,,,,,
175,5840.0,12,364,708,33.047239115972495,64.2786958629355,3.931248690015987,46.500366592357615,6.710119204815033,-3.8835122137711204,10,1026,716,93.14963553018622,65.00500881053931,-10.078182428340554,43.02853616827172,-3.957249787456853,-19.2700859215178,,,,,,,,,
176,5875.0,12,366,727,33.22881735287344,66.00368911349452,3.6262141249304043,48.953890686560705,0.2530721028908996,3.416473389027856,10,1022,733,92.78647905638431,66.54842382419736,-10.884978667567413,44.4211230303977,-18.862909954764117,3.1001332604142555,,,,,,,,,
177,5906.7,12,367,744,33.319606471323915,67.54710412715258,3.906389348713066,47.21292817881763,5.496492213882573,-18.106091998671307,11,1018,749,92.42332258258241,68.00104971940495,-10.910860367627127,43.3065388301046,-0.3233230714034574,-23.60258421255331,,,,,,,,,
178,5945.9,12,369,762,33.50118470822486,69.1813082592611,4.003313543267028,49.00023771094249,-5.349121031990838,51.095431356072964,10,1014,765,92.06016610878052,69.45367561461252,-11.268896140149286,44.99692416767544,-18.530261294861067,56.444552388065866,,,,,,,,,
179,5974.8,12,370,781,33.591973826675336,70.90630150982011,4.088698415186864,49.075297509510754,9.01515014673755,-0.9834709250991106,10,1009,782,91.60622051652815,70.99709062827058,-11.360932282251673,44.98477967311249,9.324761363897235,8.195591042487337,,,,,,,,,
180,6014.7,12,372,799,33.77355206357629,72.54050564192863,4.056109177215302,49.912467987073676,-2.7239027971744982,68.0975699293388,10,1005,799,91.24306404272626,72.54050564192863,-11.92265329056321,45.856358809858406,-18.41358290889435,70.82147272651257,,,,,,,,,
181,6042.9,12,373,817,33.86434118202676,74.17470977403717,4.714101674791092,51.747871826594164,20.00454642423955,5.556818451177892,10,1001,816,90.87990756892437,74.0839206555867,-12.706625202714376,47.50908019550425,-11.113636902357266,-4.647520886441211,,,,,,,,,
182,6074.8,13,375,835,34.04591941892771,75.80891390614569,4.544009028658418,49.5306081229823,0.09106212269351636,10.089683194530227,11,997,832,90.51675109512247,75.53654655079427,-11.816242895723299,45.89540090005559,-18.430973633329728,10.01683349637484,,,,,,,,,
183,6107.1,12,376,853,34.13670853737818,77.44311803825423,4.232211609820396,51.651389958693755,6.5356437626526995,-30.45856621461842,10,992,849,90.06280550287009,77.07996156445233,-12.328986370707076,47.85785569078392,9.618494594092043,-27.49902941643674,,,,,,,,,
184,6138.9,13,379,872,34.409075892729604,79.16811128881324,5.124316607583347,51.06768142486682,-11.458401991067566,-19.727451820497507,11,987,866,89.60885991061772,78.62337657811038,-12.552342996654929,46.87186811591741,14.327849528595747,-8.627730771617836,,,,,,,,,
185,6174.6,13,380,890,34.49986501118008,80.80231542092176,4.974201105634654,50.23523346050784,8.53002158424504,4.0310650524745215,10,983,883,89.24570343681583,80.16679159176844,-12.673089059364486,46.16625300197065,1.2597078288971602,-4.588935662405953,,,,,,,,,
186,6206.7,13,381,908,34.59065412963055,82.4365195530303,5.00162544479001,50.4875210762235,8.914433244769347,7.0877051208379696,11,979,900,88.88254696301394,81.7102066054265,-12.732404627465943,45.942577662415474,-17.719262802101415,-10.960368743572324,,,,,,,,,
187,6238.6,13,384,927,34.86302148498197,84.16151280358929,4.544036347404719,50.436984029511564,-0.18212479285664918,7.075548202538814,10,974,917,88.42860137076157,83.25362161908456,-12.719662919371897,45.44400232740842,-17.684317386508898,-20.015514735081666,,,,,,,,,
188,6275.4,13,386,946,35.04459972188292,85.8865060541483,4.941823456370406,49.843266236205785,-9.172435260122976,-11.808192518785294,11,969,934,87.9746557785092,84.79703663274262,-13.01875365556375,44.90677228101235,-8.118132356660425,-20.40076118200483,,,,,,,,,
189,6306.7,12,387,964,35.1353888403334,87.52071018625684,5.441916063912851,50.33862967022021,-0.10862086231251435,-10.06553324090399,11,964,950,87.52071018625684,86.24966252795019,-13.60479015978211,45.34930053260701,0.27155215577810005,-0.9051738525969691,,,,,,,,,
190,6338.7,13,389,983,35.316967077234345,89.24570343681583,4.994319393681481,49.02259044723234,9.178789054130663,-35.335160236089834,11,959,966,87.06676459400445,87.70228842315778,-13.618395004333856,44.941611406394095,-0.2723676277161239,9.977734095434798,,,,,,,,,
191,6376.8,13,391,1001,35.49854531413529,90.87990756892437,,,,,11,954,983,86.61281900175209,89.24570343681583,-13.674631516250477,44.67046295308488,-4.818314599685259,15.739827692311312,,,,,,,,,
192,6406.9,13,393,1019,35.68012355103624,92.51411170103289,,,,,11,949,1000,86.15887340949972,90.7891184504739,,,,,,,,,,,,,
193,6438.6,12,395,1035,35.861701787937186,93.96673759624048,,,,,11,944,1016,85.70492781724735,92.24174434568147,,,,,,,,,,,,,
194,6474.7,,,,,,,,,,11,939,1032,85.25098222499498,93.69437024088906,,,,,,,,,,,,,
